app_name,app_category,Y,size_unkown_unit,downloads_unstandardized,reviews_count,free_paid,price_if_paid,age_rating,app_tags,release_date,app_version,compatible_os_version
Ei Samay - Bengali News Paper,NEWS_AND_MAGAZINES,4.3,20620,Varies with device,"1,000,000+",Free,0,Everyone,News & Magazines,"July 17, 2018",Varies with device,Varies with device
Esporte Interativo - Notícias e Resultados Ao Vivo,SPORTS,4.4,4600,21M,"500,000+",Free,0,Everyone,Sports,"January 14, 2018",6.2.6,4.1 and up
Let's Poke The Egg,GAME,3.4,9051,23M,"1,000,000+",Free,0,Everyone,Arcade,"February 4, 2017",1.2,2.3 and up
Egg,FAMILY,2.9,72,27M,"5,000+",Free,0,Mature 17+,Simulation,"June 9, 2018",1.2.2,2.3 and up
EI国际,FAMILY,4.7,15,5.2M,"1,000+",Free,0,Everyone,Education,"September 9, 2016",1.0.4,4.0 and up
Egg Baby,FAMILY,4.4,351607,8.7M,"5,000,000+",Free,0,Everyone 10+,Casual,"June 29, 2016",1.26.03,2.3.3 and up
PJ Masks: Moonlight Heroes,FAMILY,4.4,87045,99M,"10,000,000+",Free,0,Everyone,Casual;Action & Adventure,"June 5, 2018",2.0.1,4.0.3 and up
Super Sport Car Simulator,FAMILY,4.2,58553,50M,"1,000,000+",Free,0,Everyone,Simulation,"December 25, 2016",3.1,2.3.3 and up
EJ Insight,NEWS_AND_MAGAZINES,4.0,33,280k,"1,000+",Free,0,Everyone,News & Magazines,"September 30, 2014",1.0,4.0 and up
Rope Superhero Unlimited,GAME,4.4,6735,26M,"1,000,000+",Free,0,Mature 17+,Action,"May 10, 2017",1.1,2.3 and up
Footej Camera,PHOTOGRAPHY,4.3,13258,Varies with device,"1,000,000+",Free,0,Everyone,Photography,"June 20, 2018",2.3.0 build 180,5.0 and up
Sport Car Simulator,FAMILY,4.0,48731,68M,"5,000,000+",Free,0,Everyone,Simulation,"April 19, 2018",4.0.5,4.1 and up
Pet Beauty Salon,FAMILY,3.8,20292,47M,"1,000,000+",Free,0,Everyone,Educational;Creativity,"May 24, 2015",1.2,2.3 and up
Farming Simulator 16,FAMILY,4.2,32812,14M,"500,000+",Paid,$2.99,Everyone,Simulation;Education,"April 10, 2018",1.1.1.6,4.0.3 and up
Lily & Leo - Crazy Circus Day,FAMILY,3.6,8091,43M,"1,000,000+",Free,0,Everyone,Casual;Pretend Play,"June 5, 2018",1.0.8,4.1 and up
The Emirates App,TRAVEL_AND_LOCAL,4.4,22776,55M,"1,000,000+",Free,0,Everyone,Travel & Local,"August 6, 2018",4.7.1,5.0 and up
EK Bailey Preaching Conference,EVENTS,5.0,3,30M,500+,Free,0,Everyone,Events,"July 2, 2018",5.30.01,5.1 and up
Ek Maratha,SOCIAL,4.8,725,3.7M,"10,000+",Free,0,Teen,Social,"October 12, 2016",7.5.3,2.2 and up
Duaa Ek Ibaadat,BOOKS_AND_REFERENCE,4.9,122,26M,"5,000+",Free,0,Everyone,Books & Reference,"April 10, 2016",1.5,2.2 and up
Ek Vote,PRODUCTIVITY,5.0,43,6.2M,500+,Free,0,Everyone,Productivity,"November 7, 2017",1.1,4.0.3 and up
Asha Ek Hope - ALS/ MND,MEDICAL,5.0,2,11M,100+,Free,0,Everyone,Medical,"May 23, 2018",1.1.0,4.1 and up
Train Racing Games 3D 2 Player,GAME,4.3,192374,56M,"10,000,000+",Free,0,Everyone,Racing,"January 9, 2018",Varies with device,5.0 and up
Video Maker with Photo and Music,PHOTOGRAPHY,4.3,4871,30M,"1,000,000+",Free,0,Everyone,Photography,"March 19, 2018",1.0.2,4.1 and up
Sabka Malik Ek Sai,SOCIAL,4.2,17,5.1M,"1,000+",Free,0,Teen,Social,"May 25, 2013",1.3,2.2 and up
el,FAMILY,4.3,32405,47M,"1,000,000+",Free,0,Everyone,Casual,"December 18, 2014",1.2.1,4.2 and up
El Laberinto del Demonio 3D,FAMILY,4.0,20421,31M,"1,000,000+",Free,0,Teen,Puzzle,"August 20, 2015",1.5,2.3 and up
Trazado de tuberia El Tubero,TOOLS,4.5,313,4.4M,"10,000+",Paid,$1.97,Everyone,Tools,"March 29, 2015",4.1,1.5 and up
Weather by eltiempo.es,WEATHER,4.2,67854,Varies with device,"5,000,000+",Free,0,Everyone,Weather,"August 2, 2018",Varies with device,Varies with device
Red Hands – 2-Player Games,GAME,4.2,93608,Varies with device,"10,000,000+",Free,0,Everyone,Action,"February 9, 2018",Varies with device,Varies with device
PlayTexas Hold'em Poker Free,GAME,3.8,3543,Varies with device,"1,000,000+",Free,0,Teen,Card,"March 10, 2018",Varies with device,Varies with device
EM Launcher Pro,PERSONALIZATION,4.2,35,24k,"1,000+",Paid,$3.99,Everyone,Personalization,"April 2, 2016",1.0,4.1 and up
Poker Equity Calculator Pro for No Limit Hold'em,GAME,4.0,21,14M,"5,000+",Paid,$0.99,Everyone,Card,"September 10, 2017",1.3,5.0 and up
"CBS Sports App - Scores, News, Stats & Watch Live",SPORTS,4.3,91035,Varies with device,"5,000,000+",Free,0,Everyone,Sports,"August 4, 2018",Varies with device,5.0 and up
Zynga Poker – Texas Holdem,GAME,4.4,1986068,52M,"50,000,000+",Free,0,Teen,Casino,"July 25, 2018",21.54,4.1 and up
Yahoo Fantasy Sports - #1 Rated Fantasy App,SPORTS,4.2,277939,Varies with device,"5,000,000+",Free,0,Mature 17+,Sports,"August 2, 2018",Varies with device,Varies with device
Yoong: Kick 'Em Up!,SPORTS,4.3,7107,33M,"100,000+",Free,0,Everyone,Sports,"December 16, 2015",1.1.1,4.0.3 and up
Dictionary - Merriam-Webster,BOOKS_AND_REFERENCE,4.5,454412,Varies with device,"10,000,000+",Free,0,Everyone,Books & Reference,"May 18, 2018",Varies with device,Varies with device
ai.type keyboard Plus + Emoji,TOOLS,4.5,57076,35M,"100,000+",Paid,$4.49,Everyone,Tools,"July 24, 2018",Paid-9.4.1.3,4.1 and up
Edmodo,FAMILY,4.1,200214,18M,"10,000,000+",Free,0,Everyone,Education,"August 6, 2018",9.12.6,4.0.3 and up
Keyboard ManMan,TOOLS,4.4,121304,Varies with device,"10,000,000+",Free,0,Everyone,Tools,"March 11, 2018",Varies with device,Varies with device
RightNow English Conversation,FAMILY,4.0,5118,11M,"1,000,000+",Free,0,Everyone,Education,"March 2, 2018",1.4.1,2.3 and up
"Ginger Keyboard - Emoji, GIFs, Themes & Games",PRODUCTIVITY,4.4,162831,43M,"5,000,000+",Free,0,Everyone,Productivity,"August 1, 2018",8.1.01,4.1 and up
English Audio Books - Librivox,FAMILY,4.0,10773,10M,"1,000,000+",Free,0,Everyone,Education,"November 29, 2017",8.02,4.1 and up
Oxford Dictionary of English : Free,BOOKS_AND_REFERENCE,4.1,364452,7.1M,"10,000,000+",Free,0,Everyone,Books & Reference,"July 11, 2018",9.1.363,4.1 and up
Masha and the Bear: Evolution,FAMILY,4.5,2062,42M,"500,000+",Free,0,Everyone,Strategy;Education,"June 14, 2018",1.0.9,4.0 and up
Frozen Free Fall,FAMILY,4.3,1574546,37M,"50,000,000+",Free,0,Everyone,Puzzle;Action & Adventure,"July 27, 2018",6.7.0,4.2 and up
Out There Chronicles - Ep. 1,FAMILY,4.4,1516,44M,"50,000+",Paid,$2.99,Everyone,Role Playing,"November 27, 2017",1.0.4,4.2 and up
Out There Chronicles - Ep. 2,FAMILY,4.5,144,70M,"1,000+",Paid,$2.99,Teen,Role Playing,"January 26, 2018",1.0.0,4.2 and up
The Great Wobo Escape Ep. 1,GAME,4.2,5449,20M,"500,000+",Free,0,Everyone 10+,Action,"September 13, 2016",1.0.3386,4.1 and up
EP Kalkulator el. energije,TOOLS,4.4,13,1.5M,100+,Free,0,Everyone,Tools,"February 20, 2015",4.0,4.0 and up
Superhero Doctor 2 -ER Surgery,FAMILY,4.0,39647,72M,"10,000,000+",Free,0,Everyone 10+,Casual,"September 30, 2017",1.7,4.0.3 and up
ER Heart Surgery - Emergency Simulator Game,FAMILY,4.3,429,40M,"100,000+",Free,0,Everyone,Educational,"July 19, 2018",2.0,4.1 and up
Pregnant Mom ER Emergency Doctor Hospital Games,FAMILY,4.0,325,27M,"50,000+",Free,0,Everyone,Educational,"June 12, 2018",1.2,4.1 and up
Mom Doctor ER Emergency Family Game,FAMILY,3.5,173,49M,"10,000+",Free,0,Everyone,Educational,"January 26, 2018",1.0.0,4.1 and up
Super Doctor 1-Pregnant Mom ER Surgery Simulator,FAMILY,4.1,290,73M,"10,000+",Free,0,Teen,Role Playing,"May 23, 2018",1.0,4.3 and up
Multi Surgery Hospital Pro: Virtual Doctor ER Game,FAMILY,4.2,23,33M,"1,000+",Free,0,Teen,Casual,"April 3, 2018",1.0,4.1 and up
Clumsy Santa ER Surgery,FAMILY,4.1,214,46M,"100,000+",Free,0,Teen,Casual,"December 22, 2016",1.0,4.0.3 and up
Heart Surgery Doctor - ER Emergency Game,FAMILY,3.9,2510,48M,"500,000+",Free,0,Everyone 10+,Educational,"July 19, 2018",2.1,4.1 and up
ER Doctor Kids Emergency Room,FAMILY,3.1,4798,30M,"500,000+",Free,0,Teen,Casual,"June 13, 2018",1.9,4.0.3 and up
ER Assist,PRODUCTIVITY,5.0,3,28M,10+,Free,0,Everyone,Productivity,"December 6, 2016",0.1.7,4.1 and up
Lead'er,FINANCE,4.1,54,5.8M,"5,000+",Free,0,Everyone,Finance,"March 20, 2018",1.5,4.0 and up
Hand Doctor Games ER Surgery Simulator,FAMILY,4.1,120,32M,"10,000+",Free,0,Everyone,Casual,"March 13, 2018",2.0,4.1 and up
ES Audio Player ( Shortcut ),VIDEO_PLAYERS,4.2,1236,33k,"100,000+",Free,0,Everyone,Video Players & Editors,"July 17, 2013",1.1,2.2 and up
ES Dark Theme for free,TOOLS,4.2,7851,364k,"1,000,000+",Free,0,Everyone,Tools,"August 22, 2017",2.0.7,4.0 and up
ES Themes -- Classic Theme,PERSONALIZATION,4.4,77609,1.9M,"1,000,000+",Free,0,Everyone,Personalization,"April 24, 2015",1.14,1.6 and up
ES Summer Chill Theme for Free,TOOLS,4.3,940,387k,"100,000+",Free,0,Everyone,Tools,"August 24, 2017",2.0.7,4.0 and up
OpenGL ES Extensions - The OpenGL Utility,TOOLS,4.2,513,2.0M,"50,000+",Free,0,Everyone,Tools,"May 6, 2018",5.0.5,4.0 and up
HTC Sense Input - ES,TOOLS,4.3,3509,6.5M,"1,000,000+",Free,0,Everyone,Tools,"October 30, 2015",1.0.612919,5.0 and up
2019 Tricks Es File Explores,TOOLS,3.0,4,2.0M,"1,000+",Free,0,Everyone,Tools,"March 16, 2016",1.0,2.2 and up
Moto File Manager,TOOLS,4.1,38679,5.9M,"10,000,000+",Free,0,Everyone,Tools,"February 1, 2018",v3.7.93,5.0 and up
Lire avec Sami et Julie,FAMILY,3.6,569,18M,"100,000+",Free,0,Everyone,Educational;Education,"June 13, 2014",1.2,2.2 and up
Lettre et demande d'emploi,FAMILY,4.6,302,9.9M,"100,000+",Free,0,Everyone,Education,"January 2, 2018",1.0,4.0 and up
MAPS.ME – Offline Map and Travel Navigation,TRAVEL_AND_LOCAL,4.5,932870,Varies with device,"50,000,000+",Free,0,Everyone,Travel & Local,"July 27, 2018",8.3.3-Google,4.0.3 and up
Anime et Manga Amino en Français,SOCIAL,4.8,3782,63M,"50,000+",Free,0,Teen,Social,"July 13, 2018",1.8.19106,4.0.3 and up
Google Arts & Culture,FAMILY,3.7,24137,Varies with device,"5,000,000+",Free,0,Everyone,Education,"June 25, 2018",Varies with device,Varies with device
Google Earth,TRAVEL_AND_LOCAL,4.3,2339098,Varies with device,"100,000,000+",Free,0,Everyone,Travel & Local,"June 18, 2018",9.2.17.13,4.1 and up
Offline Maps & Navigation,TRAVEL_AND_LOCAL,4.7,193364,33M,"5,000,000+",Free,0,Everyone,Travel & Local,"June 7, 2018",17.4.1,4.0.3 and up
European Union Simulator,FAMILY,3.6,688,26M,"50,000+",Free,0,Everyone,Simulation,"September 20, 2016",1.2,4.0.3 and up
EU Flags Free Live Wallpaper,PERSONALIZATION,3.4,730,2.3M,"100,000+",Free,0,Everyone,Personalization,"November 18, 2013",1.95,2.1 and up
EU Economy,PRODUCTIVITY,3.6,47,879k,"5,000+",Free,0,Everyone,Productivity,"December 19, 2017",9.0,4.2 and up
EU Data Protection,BOOKS_AND_REFERENCE,3.5,29,17M,"1,000+",Free,0,Everyone,Books & Reference,"July 15, 2016",2.0,4.0.3 and up
EU Mobile Money Partenaire Commercial,FINANCE,4.3,70,3.9M,"10,000+",Free,0,Everyone,Finance,"May 14, 2018",1.3,4.0.3 and up
Invasive Alien Species Europe,FAMILY,4.5,13,13M,"1,000+",Free,0,Everyone,Education,"November 20, 2017",1.0.6,4.4 and up
EU VAT Checker,BUSINESS,3.1,7,39k,"1,000+",Free,0,Everyone,Business,"October 12, 2011",1,1.6 and up
Inbox.eu,COMMUNICATION,3.7,98,9.7M,"10,000+",Free,0,Everyone,Communication,"July 11, 2018",6.4.7,4.3 and up
CALIOPE EU: Air Quality,HEALTH_AND_FITNESS,3.9,21,2.2M,"1,000+",Free,0,Everyone,Health & Fitness,"October 30, 2015",1.1.2,4.0 and up
Going Abroad,FAMILY,3.0,606,42M,"50,000+",Free,0,Everyone 10+,Educational,"August 16, 2016",1.2,4.0 and up
eu sou franky,BUSINESS,3.7,195,4.0M,"10,000+",Free,0,Everyone,Business,"November 21, 2016",1.0.1,4.0 and up
efootwear.eu - online store,SHOPPING,4.5,928,8.6M,"100,000+",Free,0,Everyone,Shopping,"August 2, 2018",1.7.0,4.4 and up
NissanConnect® EV & Services,LIFESTYLE,2.3,853,88M,"50,000+",Free,0,Everyone,Lifestyle,"July 20, 2018",6.2.0,4.4 and up
HondaLink EV,TOOLS,2.8,44,41M,"10,000+",Free,0,Everyone,Tools,"June 20, 2018",3.8,2.3 and up
German Vocabulary Trainer,FAMILY,3.3,1218,1.0M,"100,000+",Free,0,Everyone,Education,"August 24, 2012",1.0,2.1 and up
Electric Car Taxi Driver: NY City Cab Taxi Games,FAMILY,4.0,5886,54M,"1,000,000+",Free,0,Everyone,Simulation,"May 28, 2018",1.2,4.0 and up
Lux Home Decorating Room Games,FAMILY,4.0,1518,Varies with device,"100,000+",Free,0,Everyone,Casual,"October 20, 2017",2.0,4.1 and up
Design Home,FAMILY,4.4,539931,69M,"10,000,000+",Free,0,Everyone,Simulation,"August 6, 2018",1.11.01,4.2 and up
Water Surfer Racing In Moto,GAME,4.3,2233,36M,"1,000,000+",Free,0,Everyone,Racing,"February 28, 2018",1.1,2.3 and up
XCOM®: Enemy Within,FAMILY,4.2,13752,21M,"100,000+",Paid,$9.99,Mature 17+,Strategy,"October 24, 2017",1.7.0,4.0 and up
European War 5:Empire,FAMILY,3.8,9513,82M,"100,000+",Free,0,Everyone 10+,Strategy,"June 8, 2018",1.2.6,4.0.3 and up
KMTV 3 News Now,NEWS_AND_MAGAZINES,3.8,265,Varies with device,"10,000+",Free,0,Everyone 10+,News & Magazines,"July 5, 2018",Varies with device,Varies with device
TMJ4.com - WTMJ-TV Milwaukee,NEWS_AND_MAGAZINES,3.8,728,Varies with device,"50,000+",Free,0,Everyone 10+,News & Magazines,"July 5, 2018",Varies with device,Varies with device
Food Network,FAMILY,4.1,7823,Varies with device,"500,000+",Free,0,Teen,Entertainment,"July 27, 2018",Varies with device,Varies with device
EdiRange,TOOLS,3.0,736,1.8M,"100,000+",Free,0,Everyone,Tools,"July 5, 2017",1.11,4.0.3 and up
WKBW 7 Eyewitness News,NEWS_AND_MAGAZINES,4.0,509,Varies with device,"50,000+",Free,0,Everyone,News & Magazines,"July 5, 2018",Varies with device,Varies with device
Web Browser for Android,COMMUNICATION,4.1,55110,4.3M,"1,000,000+",Free,0,Everyone,Communication,"June 20, 2018",2.2,4.0 and up
Garden Fever - Free!,FAMILY,3.9,13253,12M,"1,000,000+",Free,0,Everyone,Puzzle,"August 9, 2016",2.1.080,2.3 and up
GO SMS PRO EMOJI PLUGIN,PERSONALIZATION,3.5,84779,8.5M,"5,000,000+",Free,0,Everyone,Personalization,"June 4, 2018",2.4,4.0 and up
XCOM: TBG,FAMILY,4.0,2294,95M,"100,000+",Free,0,Everyone,Entertainment,"January 9, 2017",1.2.1,2.3 and up
Get Over Your Ex,DATING,4.1,10,11M,"5,000+",Free,0,Everyone,Dating,"April 12, 2017",1.1,4.0.3 and up
X your Ex - Break Up Treatment,HEALTH_AND_FITNESS,4.0,32,64M,"5,000+",Free,0,Everyone,Health & Fitness,"May 20, 2017",3.9,4.1 and up
EY India Tax Insights,BUSINESS,4.7,87,5.1M,"10,000+",Free,0,Everyone,Business,"July 15, 2017",0.0.1,4.1 and up
EY Staff ENTERTAINER,LIFESTYLE,4.3,218,19M,"10,000+",Free,0,Everyone,Lifestyle,"January 16, 2017",1.0.3,2.3 and up
Sudoku Master,GAME,4.4,58387,3.3M,"1,000,000+",Free,0,Everyone,Word,"December 13, 2013",1.1.2,2.1 and up
Hey That's Pretty Good!,TOOLS,4.6,222,10M,"10,000+",Free,0,Everyone,Tools,"July 29, 2016",4.2.0,2.3 and up
Organizer,PRODUCTIVITY,4.4,936,5.4M,"50,000+",Paid,$2.99,Everyone,Productivity,"June 17, 2018",2.96,4.0 and up
EZ Thanks,BUSINESS,3.2,116,Varies with device,"10,000+",Free,0,Everyone,Business,"June 13, 2018",Varies with device,Varies with device
EZ Launcher,PERSONALIZATION,4.2,18926,2.9M,"1,000,000+",Free,0,Everyone,Personalization,"September 28, 2013",0.5.2 beta,2.2 and up
EZ Clock & Weather Widget,WEATHER,4.2,6849,1.2M,"1,000,000+",Free,0,Everyone,Weather,"March 5, 2014",v1.9.6 beta 1,2.1 and up
EZ-Placard - Free Placard Calculator,TOOLS,2.9,7,2.4M,"1,000+",Free,0,Everyone,Tools,"October 26, 2017",2,4.1 and up
FA Player Essentials,SPORTS,5.0,7,68M,100+,Free,0,Everyone,Sports,"July 23, 2018",1.6.0,4.0.3 and up
Golden HoYeah Slots - Real Casino Slots,GAME,4.4,201537,68M,"5,000,000+",Free,0,Teen,Casino,"August 1, 2018",2.1.7,4.0.3 and up
FaFaFa™ Gold Casino: Free slot machines,GAME,4.3,11051,44M,"1,000,000+",Free,0,Teen,Casino,"June 25, 2018",1.9.58,4.0.3 and up
ESPN Fantasy Sports,SPORTS,4.0,176487,10M,"5,000,000+",Free,0,Everyone,Sports,"November 21, 2017",5.3.0,4.4 and up
Fallout Shelter,FAMILY,4.6,2721923,25M,"10,000,000+",Free,0,Teen,Simulation,"June 11, 2018",1.13.12,4.1 and up
Flash Light on Call & SMS,TOOLS,4.1,25438,3.2M,"1,000,000+",Free,0,Everyone,Tools,"April 24, 2018",1.2.3,4.0.3 and up
Lite for Facebook Messenger,COMMUNICATION,4.3,76498,4.3M,"1,000,000+",Free,0,Teen,Communication,"June 20, 2018",6.3.2,Varies with device
Who viewed my fb profile pro★★,FAMILY,4.5,6396,4.2M,"100,000+",Free,0,Everyone,Entertainment,"August 17, 2017",24.4,4.1 and up
"Stickers for Imo, fb, whatsapp",SOCIAL,4.4,214,8.7M,"10,000+",Free,0,Teen,Social,"October 23, 2016",1.0.0.2,2.3 and up
MB Notifications for FB (Free),SOCIAL,3.9,3047,1.5M,"100,000+",Free,0,Teen,Social,"April 29, 2015",1.17.0,2.3 and up
Video Downloader for FB : Video Download with Link,VIDEO_PLAYERS,4.5,1060,3.2M,"100,000+",Free,0,Everyone,Video Players & Editors,"December 20, 2017",2.1,4.0 and up
"Unlimited Group Links - Whatsapp, FB, Telegram",SOCIAL,3.4,44,2.8M,"10,000+",Free,0,Mature 17+,Social,"July 3, 2018",4.0,4.0.3 and up
Barca News - app for Barcelona FC Fans,SPORTS,4.5,207,4.5M,"10,000+",Free,0,Everyone,Sports,"November 13, 2017",2.6.0,4.0 and up
Classic FC 64 IN 1,FAMILY,4.2,1749,6.2M,"100,000+",Free,0,Everyone,Casual,"December 29, 2017",1.0.0,2.3 and up
Seattle Sounders FC,SPORTS,3.3,974,33M,"10,000+",Free,0,Everyone,Sports,"August 1, 2018",2018.0.12,4.1 and up
File Commander - File Manager/Explorer,BUSINESS,4.3,758590,12M,"100,000,000+",Free,0,Everyone,Business,"August 2, 2018",Varies with device,4.1 and up
Middlesbrough FC Official,SPORTS,4.5,152,36M,"10,000+",Free,0,Everyone,Sports,"May 29, 2018",2018.5.25,4.4 and up
The 5th Stand,SPORTS,4.8,1697,17M,"100,000+",Free,0,Everyone,Sports,"July 31, 2018",1.2.677,4.4 and up
Mobile FC,SPORTS,4.1,5015,57M,"100,000+",Free,0,Everyone,Sports,"May 25, 2018",125,4.0.3 and up
Fan App for Reading FC,SPORTS,3.6,9,13M,500+,Free,0,Teen,Sports,"August 6, 2016",060816,4.2 and up
Formula DRIFT,SPORTS,4.6,169,19M,"10,000+",Free,0,Everyone,Sports,"July 27, 2018",2.0.855.33,4.0.3 and up
FD VR - Virtual Reality Camera,FAMILY,4.0,1007,7.4M,"100,000+",Free,0,Everyone,Entertainment,"November 30, 2016",3.6.1,4.4 and up
Story Time FD,FAMILY,5.0,2,4.2M,10+,Free,0,Everyone 10+,Simulation,"March 25, 2016",1.1,1.6 and up
"FD Calculator (EMI, SIP, RD & Loan Eligilibility)",FINANCE,5.0,104,2.3M,"1,000+",Free,0,Everyone,Finance,"August 7, 2018",2.1.0,4.1 and up
"EMI, FD, RD - Bank Calculator",FINANCE,4.7,42,3.5M,"5,000+",Free,0,Everyone,Finance,"April 2, 2017",2.3,4.1 and up
FD VR Player - for Youtube 3D,FAMILY,4.0,2378,9.1M,"500,000+",Free,0,Everyone,Entertainment,"November 30, 2016",3.6.1,4.4 and up
FD Interest Calculator,FINANCE,4.2,17,4.7M,"5,000+",Free,0,Everyone,Finance,"January 18, 2015",2.7,3.0 and up
EMI/FD/RD/PV/IRR/BEP/EOQ Calc,FINANCE,4.5,58,2.7M,"10,000+",Free,0,Everyone,Finance,"December 9, 2015",1.6.3,3.0 and up
FE Civil Engineering Exam Prep,FAMILY,2.8,9,21M,"1,000+",Free,0,Everyone,Education,"July 27, 2018",5.33.3669,5.0 and up
FE Mechanical Engineering Prep,FAMILY,1.0,2,21M,"1,000+",Free,0,Everyone,Education,"July 27, 2018",5.33.3669,5.0 and up
Garena Free Fire,GAME,4.5,5534114,53M,"100,000,000+",Free,0,Teen,Action,"August 3, 2018",1.21.0,4.0.3 and up
FE CPS,FINANCE,3.0,62,17M,"10,000+",Free,0,Everyone,Finance,"June 26, 2017",0.1.8,4.0 and up
Burn Your Fat With Me! FG,HEALTH_AND_FITNESS,4.5,38487,60M,"1,000,000+",Free,0,Teen,Health & Fitness,"July 3, 2018",5.1.0,4.1 and up
FG On-The-Go,TOOLS,4.9,55,25M,"1,000+",Free,0,Everyone,Tools,"June 29, 2018",2.01.0.2,4.1 and up
Ghost In Photo,PHOTOGRAPHY,3.9,28429,14M,"5,000,000+",Free,0,Teen,Photography,"March 16, 2018",2.0,2.3 and up
Zombie Sniper 3D III,GAME,3.9,8122,23M,"500,000+",Free,0,Mature 17+,Action,"February 28, 2017",1.8,2.3 and up
HD Themes Volvo FH Trucks,PERSONALIZATION,4.4,40,13M,"5,000+",Free,0,Teen,Personalization,"June 21, 2016",1.0,2.3.3 and up
Wallpapers Volvo FH 16 Trucks,PERSONALIZATION,4.2,13,15M,"1,000+",Free,0,Teen,Personalization,"June 18, 2016",1.0,2.3.3 and up
FH School,FAMILY,5.0,4,5.8M,100+,Free,0,Everyone,Education,"April 11, 2018",1.0.1,4.0.3 and up
Forgotten Hill: Surgery,GAME,4.5,2431,24M,"100,000+",Free,0,Teen,Adventure,"November 3, 2017",1.4,3.0 and up
Forgotten Hill: Puppeteer,GAME,4.5,2917,22M,"100,000+",Free,0,Teen,Adventure,"October 30, 2017",2.6,2.3 and up
Airplane Fly Hawaii,FAMILY,4.1,83427,16M,"1,000,000+",Free,0,Everyone,Simulation,"January 30, 2015",2.6,4.1 and up
Signal Spy - Monitor Signal Strength & Data Usage,TOOLS,4.4,875,8.5M,"100,000+",Free,0,Everyone,Tools,"December 31, 2017",1.9.9.5,5.1 and up
Wi-Fi Auto-connect,COMMUNICATION,3.8,15036,253k,"1,000,000+",Free,0,Everyone,Communication,"August 1, 2015",1.2.0,1.6 and up
Police Field Interview FI Card,PRODUCTIVITY,4.5,112,2.4M,"1,000+",Paid,$7.99,Everyone,Productivity,"March 16, 2017",3.0,4.0.3 and up
Safe Wi-Fi,PRODUCTIVITY,2.9,32,9.7M,"1,000+",Free,0,Everyone,Productivity,"August 3, 2018",1.3.22,4.4 and up
SCI-FI UI,FAMILY,4.7,15,3.9M,100+,Paid,$1.99,Everyone,Entertainment,"April 16, 2018",0.0.53,1.6 and up
Wi-Fi settings shortcut,TOOLS,4.1,479,29k,"50,000+",Free,0,Everyone,Tools,"December 13, 2013",1.4,1.6 and up
Micro Fi,FAMILY,3.7,39,2.8M,"5,000+",Free,0,Everyone,Education,"February 12, 2014",2.4,2.3.3 and up
fi,FAMILY,2.9,691,5.8M,"100,000+",Free,0,Everyone,Strategy,"June 8, 2016",1.0.3,4.0 and up
Sci-Fi Sounds and Ringtones,PERSONALIZATION,3.6,128,11M,"10,000+",Free,0,Everyone,Personalization,"September 27, 2017",4.0,4.0 and up
FJ 4x4 Cruiser Snow Driving,FAMILY,4.2,1619,43M,"500,000+",Free,0,Everyone,Simulation,"June 4, 2018",1.3,4.0 and up
Toyota Cruisers & Trucks Mag,TRAVEL_AND_LOCAL,4.5,10,8.0M,500+,Free,0,Everyone,Travel & Local,"March 14, 2018",3.0.0,4.4 and up
4 x4 Offroad SUV 3D Truck Simulator Driving 2017,FAMILY,4.4,32,37M,"1,000+",Free,0,Everyone,Simulation,"December 6, 2017",1.0,2.3 and up
Hair saloon - Spa salon,FAMILY,4.2,38473,23M,"10,000,000+",Free,0,Everyone,Casual;Pretend Play,"April 11, 2018",1.0.5,4.1 and up
PIP Selfie Camera Photo Editor,PHOTOGRAPHY,4.4,156322,Varies with device,"10,000,000+",Free,0,Everyone,Photography,"February 1, 2018",Varies with device,Varies with device
Funny Jokes,FAMILY,3.9,2505,2.9M,"100,000+",Free,0,Mature 17+,Entertainment,"June 18, 2018",1.2,4.1 and up
Toy Truck Rally 3D,GAME,4.0,301895,25M,"50,000,000+",Free,0,Everyone,Racing,"May 23, 2018",1.4.4,4.1 and up
PRO MX MOTOCROSS 2,GAME,3.8,25275,21M,"5,000,000+",Free,0,Everyone,Racing,"August 11, 2017",1.10,2.3 and up
Crazy Freekick,SPORTS,3.9,47688,17M,"5,000,000+",Free,0,Everyone,Sports,"May 18, 2016",1.0.15,2.3 and up
Lottery Results: Florida,FAMILY,4.2,582,3.2M,"100,000+",Free,0,Teen,Entertainment,"January 22, 2018",4.0,4.0 and up
Scratch-Off Guide for FL Lotto,FAMILY,4.6,25,5.6M,"5,000+",Free,0,Everyone,Entertainment,"July 4, 2018",1.11,4.0.3 and up
FL Racing Manager 2018 Lite,SPORTS,4.0,1338,15M,"100,000+",Free,0,Everyone,Sports,"March 17, 2018",1.18,3.0 and up
Florida Tides & Weather,WEATHER,3.8,30,2.0M,"1,000+",Paid,$6.99,Everyone,Weather,"May 6, 2015",2.0.0,2.3 and up
FL Tax-Verify,BUSINESS,3.8,17,6.1M,"5,000+",Free,0,Everyone,Business,"November 9, 2016",1.1.3,4.0 and up
FL House,PRODUCTIVITY,4.4,29,Varies with device,"1,000+",Free,0,Everyone,Productivity,"November 22, 2016",1.6.7,Varies with device
The Florida Trail Guide,TRAVEL_AND_LOCAL,4.3,100,13M,"5,000+",Free,0,Everyone,Travel & Local,"April 1, 2017",6.0.18,4.1 and up
